803,803,7,42,30,TRUE
804,804,191,87,30,TRUE
805,805,10,25,30,FALSE
806,806,231,116,30,TRUE
807,807,101,60,30,TRUE
808,808,246,65,30,TRUE
809,809,132,73,30,TRUE
810,810,57,67,30,TRUE
811,811,135,60,30,TRUE
812,812,212,73,30,TRUE
813,813,281,43,30,TRUE
814,814,38,39,30,TRUE
815,815,260,87,30,TRUE
816,816,233,55,30,TRUE
817,817,198,56,30,TRUE
818,818,205,15,30,FALSE
819,819,285,54,30,TRUE
820,820,62,110,30,TRUE
821,821,77,75,30,TRUE
822,822,192,44,30,TRUE
823,823,188,56,30,TRUE
824,824,10,107,30,TRUE
825,825,174,101,30,TRUE
826,826,157,100,30,TRUE
827,827,271,48,30,TRUE
828,828,203,63,30,TRUE
829,829,29,71,30,TRUE
830,830,235,62,30,TRUE
831,831,284,111,30,TRUE
832,832,90,63,30,TRUE
833,833,272,104,30,TRUE
834,834,235,88,30,TRUE
835,835,67,25,30,FALSE
836,836,249,81,30,TRUE
837,837,40,78,30,TRUE
838,838,146,50,30,TRUE
839,839,266,94,30,TRUE
840,840,148,51,30,TRUE
841,841,232,97,30,TRUE
842,842,216,113,30,TRUE
843,843,221,65,30,TRUE
844,844,260,96,30,TRUE
845,845,223,52,30,TRUE
846,846,164,51,30,TRUE
847,847,43,99,30,TRUE
848,848,133,100,30,TRUE
849,849,251,99,30,TRUE
850,850,220,88,30,TRUE
851,851,283,26,30,FALSE
852,852,59,61,30,TRUE
853,853,272,59,30,TRUE
854,854,61,107,30,TRUE
855,855,142,94,30,TRUE
856,856,146,46,30,TRUE
857,857,57,67,30,TRUE
858,858,68,61,30,TRUE
859,859,117,62,30,TRUE
860,860,114,26,30,FALSE
861,861,144,44,30,TRUE
862,862,195,111,30,TRUE
863,863,79,21,30,FALSE
864,864,116,31,30,TRUE
865,865,75,111,30,TRUE
866,866,236,14,30,FALSE
867,867,70,13,30,FALSE
868,868,176,57,30,TRUE
869,869,183,85,30,TRUE
870,870,62,48,30,TRUE
871,871,164,81,30,TRUE
872,872,272,55,30,TRUE
873,873,181,59,30,TRUE
874,874,280,30,30,FALSE
875,875,87,60,30,TRUE
876,876,68,115,30,TRUE
877,877,227,14,30,FALSE
878,878,261,26,30,FALSE
879,879,35,94,30,TRUE
880,880,119,91,30,TRUE
881,881,85,22,30,FALSE
882,882,80,52,30,TRUE
883,883,170,86,30,TRUE
884,884,65,67,30,TRUE
885,885,126,68,30,TRUE
886,886,125,52,30,TRUE
887,887,119,79,30,TRUE
888,888,16,73,30,TRUE
889,889,292,70,30,TRUE
890,890,285,102,30,TRUE
891,891,115,42,30,TRUE
892,892,284,49,30,TRUE
893,893,212,29,30,FALSE
894,894,158,50,30,TRUE
895,895,62,10,30,FALSE
896,896,214,13,30,FALSE
897,897,186,56,30,TRUE
898,898,85,34,30,TRUE
899,899,225,73,30,TRUE
900,900,265,117,30,TRUE
901,901,253,18,30,FALSE
902,902,206,92,30,TRUE
903,903,3,37,30,TRUE
904,904,211,33,30,TRUE
905,905,48,39,30,TRUE
906,906,76,106,30,TRUE
907,907,189,31,30,TRUE
908,908,41,69,30,TRUE
909,909,59,41,30,TRUE
910,910,242,39,30,TRUE
911,911,98,71,30,TRUE
912,912,209,29,30,FALSE
913,913,88,24,30,FALSE
914,914,36,87,30,TRUE
915,915,88,79,30,TRUE
916,916,144,54,30,TRUE
917,917,171,118,30,TRUE
918,918,163,14,30,FALSE
919,919,240,45,30,TRUE
920,920,154,45,30,TRUE
921,921,205,71,30,TRUE
922,922,282,46,30,TRUE
923,923,165,11,30,FALSE
924,924,170,62,30,TRUE
925,925,175,110,30,TRUE
926,926,234,56,30,TRUE
927,927,80,77,30,TRUE
928,928,171,84,30,TRUE
929,929,291,54,30,TRUE
930,930,274,96,30,TRUE
931,931,205,51,30,TRUE
932,932,294,43,30,TRUE
933,933,269,55,30,TRUE
